system:index,mean,.geo
20200112T16_0,4.044175148010254E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200112T17_0,5.762279033660889E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200112T18_0,7.124245166778564E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200112T19_0,9.554624557495117E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200112T20_0,1.2862682342529297E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200112T21_0,1.64031982421875E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200112T22_0,1.7759203910827637E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200112T23_0,2.0742416381835938E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T00_0,2.57343053817749E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T01_0,4.928186535835266E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T02_0,1.0901689529418945E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T03_0,1.3720989227294922E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T04_0,1.4407187700271606E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T05_0,1.4732778072357178E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T06_0,1.490861177444458E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T07_0,1.4922022819519043E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T08_0,1.4922022819519043E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T09_0,1.5003979206085205E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T10_0,1.6385316848754883E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T11_0,5.443006753012014E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T12_0,5.701839922949148E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T13_0,5.720764397665334E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T14_0,5.737006663366628E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T15_0,7.33798742203362E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T16_0,7.387459277197195E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T17_0,7.412642239614797E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T18_0,7.421284913107229E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T19_0,7.498919962927175E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T20_0,7.588624953314138E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T21_0,7.665812968298269E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T22_0,7.729440926595998E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200113T23_0,7.813632487341238E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T00_0,7.824063300176931E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T02_0,5.610082298517227E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T03_0,5.61010092496872E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T04_0,5.61010092496872E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T05_0,5.634501576423645E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T06_0,5.651786923408508E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T07_0,5.651786923408508E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T08_0,5.651786923408508E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T09_0,5.651786923408508E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T10_0,5.676597356796265E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T11_0,5.677491426467896E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T12_0,0.0010381489992141724,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T13_0,0.0023476406931877136,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T14_0,0.002521201968193054,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T15_0,0.0025400668382644653,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T16_0,0.0025566816329956055,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T17_0,0.0025566816329956055,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T18_0,0.0025567710399627686,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T19_0,0.00269511342048645,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T20_0,0.002850353717803955,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T21_0,0.003085404634475708,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T22_0,0.003156125545501709,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200114T23_0,0.003157883882522583,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T00_0,0.003157883882522583,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T06_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T07_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T08_0,8.597968985668558E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T09_0,8.597968985668558E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T10_0,8.597968985668558E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T11_0,1.671910183631553E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T12_0,5.5062770741187705E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T13_0,1.2515783299704708E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T14_0,1.6855001439353146E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T15_0,2.293765543868176E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T16_0,2.738118170668713E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T17_0,3.915011881758801E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T18_0,4.4793188561698116E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T19_0,4.562020300795666E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T20_0,4.57826256649696E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T21_0,4.57826256649696E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T22_0,4.5784115781088985E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200115T23_0,4.5784115781088985E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T00_0,4.5784115781088985E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T06_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T07_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T08_0,3.2961367537609476E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T09_0,5.874037640296592E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T10_0,1.1536478893958702E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T11_0,1.3175606625281944E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T12_0,1.4027953113782132E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T13_0,1.4035786307431408E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T14_0,1.4035786307431408E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T15_0,1.4029241867774545E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T16_0,1.4036519814908388E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T17_0,1.4036519814908388E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T18_0,1.446979268848736E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T19_0,1.446979268848736E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T20_0,1.446979268848736E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T21_0,1.446979268848736E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T22_0,1.446979268848736E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200116T23_0,1.446979268848736E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T00_0,1.4452016273480695E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T03_0,4.969164729118347E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T04_0,2.7666985988616943E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T05_0,0.001299932599067688,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T06_0,0.0029799416661262512,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T07_0,0.0032494738698005676,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T08_0,0.0034406110644340515,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T09_0,0.003938175737857819,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T10_0,0.004071101546287537,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T11_0,0.004143238067626953,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T12_0,0.00417114794254303,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T13_0,0.00417742133140564,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T14_0,0.004180848598480225,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T15_0,0.004182577133178711,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T16_0,0.004182577133178711,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T17_0,0.004182577133178711,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T18_0,0.004182577133178711,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T19_0,0.004182577133178711,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T20_0,0.0041829824446608654,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T21_0,0.0041829824446608654,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T22_0,0.0041834175585790945,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200117T23_0,0.004183435439983896,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T00_0,0.0041842919723649175,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T02_0,4.0605664253234863E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T03_0,2.212822437286377E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T04_0,5.81890344619751E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T05_0,8.784234523773193E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T06_0,9.685754776000977E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T07_0,9.685754776000977E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T08_0,1.1362135410308838E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T09_0,1.3485550880432129E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T10_0,1.4409422874450684E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T11_0,1.526921977301754E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T12_0,4.121959199210323E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T13_0,7.140040389685964E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T14_0,1.0731518261763995E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T15_0,1.1228351564795958E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T16_0,1.1228351564795958E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T17_0,1.1228351564795958E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T18_0,1.1228049157807618E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T19_0,1.1228049157807618E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T20_0,1.1228049157807618E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T21_0,1.1228049157807618E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T22_0,1.1228049157807618E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200118T23_0,1.1228049157807618E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T00_0,1.1228049157807618E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T06_0,8.568167686462402E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T07_0,2.168118953704834E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T08_0,3.4794211387634277E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T09_0,4.336237907409668E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T10_0,6.0498714447021484E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T11_0,8.71270884772457E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T12_0,2.1333992378913536E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T13_0,4.7083198921882286E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T14_0,5.9399008648597373E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T15_0,5.9399008648597373E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T16_0,5.9399008648597373E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T17_0,5.941390980979122E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T18_0,6.024837483664669E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T19_0,6.024837483664669E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T20_0,6.024837483664669E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T21_0,6.024837483664669E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T22_0,6.024837483664669E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200119T23_0,6.024837483664669E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T00_0,6.024837483664669E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T04_0,4.3213367462158203E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T05_0,4.3213367462158203E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T06_0,4.3213367462158203E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T07_0,4.3213367462158203E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T08_0,4.3213367462158203E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T09_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T10_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T11_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T12_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T13_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T14_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T15_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T16_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T17_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T18_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T19_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T20_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T21_0,1.72257422903499E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T22_0,1.72257422903499E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200120T23_0,1.72257422903499E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T00_0,1.72257422903499E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T04_0,9.685754776000977E-8,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T05_0,4.0978193283081055E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T06_0,6.705522537231445E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T07_0,6.705522537231445E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T08_0,6.705522537231445E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T09_0,6.705522537231445E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T10_0,6.705522537231445E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T11_0,6.705522537231445E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T12_0,6.705522537231445E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T13_0,6.705522537231445E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T14_0,6.705522537231445E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T15_0,6.705522537231445E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T16_0,6.705522537231445E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T17_0,6.705522537231445E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T18_0,6.705522537231445E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T19_0,1.5228985716930765E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T20_0,1.5228985716930765E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T21_0,1.5228985716930765E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T22_0,1.5228985716930765E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200121T23_0,1.5228985716930765E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200122T00_0,1.5377997328869242E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200122T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200122T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200122T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
